,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1259,4425,MARTIGNETTI COMPANIES,19814,Rodney Strong Charlottes Svg,8.9,12.99,750,2199,19571.1,1534,21206.66,12208.27,170.48,144929.24,1635.56,7.71,0.7,1.08,8.899999999999999,Large,5918.5
1260,4425,MARTIGNETTI COMPANIES,19821,Castello Chianti Classico,10.32,17.99,750,2625,27090.0,1855,31532.45,19804.35,205.69,144929.24,4442.45,14.09,0.71,1.16,10.32,Large,7946.400000000001
1261,4425,MARTIGNETTI COMPANIES,19865,Clarendelle Brdx Rouge,13.01,18.99,750,42,546.42,195,3703.05,1955.97,21.71,144929.24,3156.63,85.24,4.64,6.78,13.01,Medium,-1990.53
1262,4425,MARTIGNETTI COMPANIES,19866,Clarendelle Brdx Blanc,11.48,16.99,750,80,918.4,148,2514.52,849.5,16.52,144929.24,1596.12,63.48,1.85,2.74,11.48,Medium,-780.64
1263,4425,MARTIGNETTI COMPANIES,19870,Yellow Tail Sangria,5.89,9.99,1500,10405,61285.45,7165,68870.19,31573.65,1604.03,144929.24,7584.74,11.01,0.69,1.12,5.89,Large,19083.6
1264,4425,MARTIGNETTI COMPANIES,19906,The Pessimist Cab Svgn,4.82,6.99,750,12,57.84,13,90.87,13.98,1.46,144929.24,33.03,36.35,1.08,1.57,4.82,Small,-4.82
1265,4425,MARTIGNETTI COMPANIES,19940,Bogle Petite Sirah,6.57,10.99,750,7376,48460.32,4635,51670.65,28719.46,514.95,144929.24,3210.33,6.21,0.63,1.07,6.57,Large,18008.37
1266,4425,MARTIGNETTI COMPANIES,19948,Josh Cellars Pnt Nr,10.06,15.99,750,10476,105388.56,6829,110006.79,43179.4,762.81,144929.24,4618.23,4.2,0.65,1.04,10.06,Large,36688.82
1267,4425,MARTIGNETTI COMPANIES,19990,Sauvion Rose d'Anjou,4.21,6.49,750,450,1894.5,427,5119.73,2409.99,47.61,144929.24,3225.23,63.0,0.95,2.7,4.21,Large,96.83
1268,4425,MARTIGNETTI COMPANIES,20000,Soter Vyds Planet Oregon Pnt,7.18,20.99,750,24,172.32,118,1387.82,453.08,13.18,144929.24,1215.5,87.58,4.92,8.05,7.18,Small,-674.92
1269,4425,MARTIGNETTI COMPANIES,20001,Soter Vyds North Vly Pnt Nr,23.97,34.99,750,1,23.97,57,1994.43,1714.51,6.28,144929.24,1970.46,98.8,57.0,83.21,23.97,Small,-1342.32
1270,4425,MARTIGNETTI COMPANIES,20002,Soter Vyds Mineral Springs P,35.33,52.99,750,84,2967.72,67,3550.33,2702.49,7.4,144929.24,582.61,16.41,0.8,1.2,35.33,Medium,600.61
1271,4425,MARTIGNETTI COMPANIES,20162,Hess Select Pnt Nr,7.43,17.99,750,609,4524.87,327,5882.73,4101.72,36.19,144929.24,1357.86,23.08,0.54,1.3,7.43,Large,2095.2599999999998
1272,4425,MARTIGNETTI COMPANIES,20407,Riondo Blu Prosecco,9.33,13.99,750,24,223.92,164,2375.36,1468.99,18.19,144929.24,2151.44,90.57,6.83,10.61,9.33,Small,-1306.2
1273,4425,MARTIGNETTI COMPANIES,20409,NxNW Red Columbia Valley,9.86,14.99,750,406,4003.16,457,6346.43,3710.31,50.75,144929.24,2343.27,36.92,1.13,1.59,9.86,Medium,-502.85999999999996
1274,4425,MARTIGNETTI COMPANIES,20600,Felino Vino Cobos Chard,7.56,15.99,750,21,158.76,59,677.91,287.25,6.59,144929.24,519.15,76.58,2.81,4.27,7.56,Small,-287.28
1275,4425,MARTIGNETTI COMPANIES,20693,Daou Cab Svgn,13.24,32.99,750,152,2012.48,965,19290.35,4437.78,108.18,144929.24,17277.87,89.57,6.35,9.59,13.24,Medium,-10764.12
1276,4425,MARTIGNETTI COMPANIES,20702,Sanford La Riconda Pnt Nr,24.67,58.99,750,9,222.03,20,759.8,379.9,2.22,144929.24,537.77,70.78,2.22,3.42,24.67,Small,-271.37
1277,4425,MARTIGNETTI COMPANIES,20788,Mt Tabor Galilee Chard,11.1,16.99,750,471,5228.1,345,5861.55,3194.12,38.36,144929.24,633.45,10.81,0.73,1.12,11.100000000000001,Large,1398.6
1278,4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.33,46.99,750,12,375.96,16,751.84,187.96,1.79,144929.24,375.88,49.99,1.33,2.0,31.33,Small,-125.32
1279,4425,MARTIGNETTI COMPANIES,20883,Quinta do Noval Port 11,61.22,89.99,750,16,979.52,27,2429.73,2159.76,2.97,144929.24,1450.21,59.69,1.69,2.48,61.22,Small,-673.42
1280,4425,MARTIGNETTI COMPANIES,20912,Whitehall Tre Leoni Red Napa,15.75,23.99,750,552,8694.0,381,9324.19,5463.77,42.34,144929.24,630.19,6.76,0.69,1.07,15.75,Large,2693.25
1281,4425,MARTIGNETTI COMPANIES,20921,Penfolds Bin 9 Cab Svgn,11.68,23.99,750,887,10360.16,607,12182.93,7946.07,67.28,144929.24,1822.77,14.96,0.68,1.18,11.68,Large,3270.4
1282,4425,MARTIGNETTI COMPANIES,20959,Dylans Ghost Stags Leap Red,30.32,49.99,750,104,3153.28,71,3549.29,1499.7,7.91,144929.24,396.01,11.16,0.68,1.13,30.32,Medium,1000.5600000000001
1283,4425,MARTIGNETTI COMPANIES,21004,Castle Rock Pnt Nr Carneros,5.19,7.99,750,8197,42542.43,7531,60172.69,15540.55,844.01,144929.24,17630.26,29.3,0.92,1.41,5.19,Large,3456.5400000000004
1284,4425,MARTIGNETTI COMPANIES,21098,Rutherford Ranch Chard,9.33,14.99,750,1125,10496.25,802,11457.98,7330.87,88.85,144929.24,961.73,8.39,0.71,1.09,9.33,Large,3013.59
1285,4425,MARTIGNETTI COMPANIES,21123,Southern Right Svgn Bl,7.99,11.99,750,43,343.57,29,347.71,203.83,3.22,144929.24,4.14,1.19,0.67,1.01,7.99,Medium,111.86
1286,4425,MARTIGNETTI COMPANIES,21129,St Supery Svgn Bl Napa,11.56,17.99,750,2710,31327.6,1855,33963.45,17659.39,206.32,144929.24,2635.85,7.76,0.68,1.08,11.559999999999999,Large,9883.800000000001
1287,4425,MARTIGNETTI COMPANIES,21159,Nyers Vyds Sage Canyon Red,13.1,27.99,750,1,13.1,7,132.93,94.95,0.78,144929.24,119.83,90.15,7.0,10.15,13.1,Small,-78.6
1288,4425,MARTIGNETTI COMPANIES,21160,Nyers Vyds Vista Luna Znfdl,14.56,27.99,750,53,771.68,75,1649.25,1143.48,8.31,144929.24,877.57,53.21,1.42,2.14,14.559999999999999,Medium,-320.32
1289,4425,MARTIGNETTI COMPANIES,21196,Paul Hobbs Crossbarn Chard,17.33,25.99,750,87,1507.71,167,4340.33,2157.17,18.55,144929.24,2832.62,65.26,1.92,2.88,17.330000000000002,Medium,-1386.3999999999999
1290,4425,MARTIGNETTI COMPANIES,21216,Il Poggione Monalcino Rsv 07,74.49,110.99,750,3,223.47,22,2441.78,1109.9,2.46,144929.24,2218.31,90.85,7.33,10.93,74.49,Small,-1415.31
1291,4425,MARTIGNETTI COMPANIES,21217,Copain Wentzel Pnt Nr,39.21,59.99,750,2,78.42,7,419.93,419.93,0.77,144929.24,341.51,81.33,3.5,5.35,39.21,Small,-196.05
1292,4425,MARTIGNETTI COMPANIES,21250,Bodega Garzon Albarino,9.73,14.99,750,12,116.76,12,179.88,14.99,1.35,144929.24,63.12,35.09,1.0,1.54,9.73,Small,0.0
1293,4425,MARTIGNETTI COMPANIES,21252,Renwood BBQ Zinfandel,8.05,11.99,750,75,603.75,60,719.4,23.98,6.75,144929.24,115.65,16.08,0.8,1.19,8.05,Medium,120.75000000000001
1294,4425,MARTIGNETTI COMPANIES,21254,Renwood Timberline Znfdl,14.28,21.99,750,813,11609.64,1916,42132.84,21308.31,213.25,144929.24,30523.2,72.45,2.36,3.63,14.28,Large,-15750.84
1295,4425,MARTIGNETTI COMPANIES,21259,Paul Hobbs Crossbarn Rose PN,12.66,18.99,750,24,303.84,59,1120.41,550.71,6.58,144929.24,816.57,72.88,2.46,3.69,12.659999999999998,Small,-443.1
1296,4425,MARTIGNETTI COMPANIES,21277,Nicholson Ranch Chard Son Ct,13.79,19.99,750,213,2937.27,1370,27024.3,13347.24,152.5,144929.24,24087.03,89.13,6.43,9.2,13.79,Medium,-15955.029999999999
1297,4425,MARTIGNETTI COMPANIES,21280,Rodney Strong Bros Ridge Cab,47.09,72.99,750,1,47.09,16,1167.84,729.9,1.78,144929.24,1120.75,95.97,16.0,24.8,47.09,Small,-706.35
1298,4425,MARTIGNETTI COMPANIES,21284,Elk Cove Pinot Bl,11.99,17.99,750,42,503.58,113,2032.87,1583.12,12.5,144929.24,1529.29,75.23,2.69,4.04,11.99,Medium,-851.29
1299,4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,31.97,46.99,750,45,1438.65,34,1597.66,892.81,3.78,144929.24,159.01,9.95,0.76,1.11,31.970000000000002,Medium,351.66999999999996
1300,4425,MARTIGNETTI COMPANIES,21287,Foley Johnson Cab Svgn,15.43,22.99,750,118,1820.74,250,5747.5,2046.11,27.93,144929.24,3926.76,68.32,2.12,3.16,15.43,Medium,-2036.76
1301,4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.09,10.99,750,52,368.68,110,1208.9,648.41,12.23,144929.24,840.22,69.5,2.12,3.28,7.09,Medium,-411.21999999999997
1302,4425,MARTIGNETTI COMPANIES,21339,Flowers Sonoma Cst Chard,64.51,105.99,1500,1,64.51,4,399.96,399.96,0.88,144929.24,335.45,83.87,4.0,6.2,64.51,Small,-193.53000000000003
1303,4425,MARTIGNETTI COMPANIES,21340,Flowers Sonoma Cst Pnt Nr,66.66,105.99,1500,1,66.66,4,399.96,399.96,0.88,144929.24,333.3,83.33,4.0,6.0,66.66,Small,-199.98
1304,4425,MARTIGNETTI COMPANIES,21341,Essenciel Paradis Prvnc Rose,8.55,12.99,750,3133,26787.15,2356,29757.44,12588.05,262.9,144929.24,2970.29,9.98,0.75,1.11,8.55,Large,6643.35
1305,4425,MARTIGNETTI COMPANIES,21342,Dom du Garde Temps Tour Rose,10.52,15.99,750,263,2766.76,475,7595.25,1998.75,53.13,144929.24,4828.49,63.57,1.81,2.75,10.520000000000001,Medium,-2230.24
1306,4425,MARTIGNETTI COMPANIES,21363,Perez Cruz Carmenere Ltd Ed,13.42,19.99,750,24,322.08,110,2198.9,1299.35,12.2,144929.24,1876.82,85.35,4.58,6.83,13.42,Small,-1154.12
1307,4425,MARTIGNETTI COMPANIES,21381,Barkan Clsc Cab Svgn,9.03,13.99,750,664,5995.92,439,6141.61,3609.42,48.72,144929.24,145.69,2.37,0.66,1.02,9.03,Large,2031.7499999999998
1308,4425,MARTIGNETTI COMPANIES,21382,Barkan Clsc Merlot,9.08,13.99,750,456,4140.48,297,4155.03,2630.12,32.96,144929.24,14.55,0.35,0.65,1.0,9.079999999999998,Large,1443.72
1309,4425,MARTIGNETTI COMPANIES,21383,Barkan Clsc Chard,9.26,13.99,750,86,796.36,63,881.37,517.63,7.0,144929.24,85.01,9.65,0.73,1.11,9.26,Medium,212.98
1310,4425,MARTIGNETTI COMPANIES,21386,Segal's Cab Svgn Spcl Rsv Ga,13.54,20.99,750,69,934.26,204,4281.96,2119.99,22.74,144929.24,3347.7,78.18,2.96,4.58,13.54,Medium,-1827.8999999999999
1311,4425,MARTIGNETTI COMPANIES,21407,Bartenura Ovidia Est Chianti,9.14,13.99,750,108,987.12,118,1650.82,853.39,13.12,144929.24,663.7,40.2,1.09,1.67,9.14,Medium,-91.4
1312,4425,MARTIGNETTI COMPANIES,21408,Ramon Cardova Garnacha,11.99,17.99,750,68,815.32,117,2104.83,1277.29,12.99,144929.24,1289.51,61.26,1.72,2.58,11.99,Medium,-587.51
1313,4425,MARTIGNETTI COMPANIES,21410,Goose Bay Svgn Bl,13.1,18.99,750,516,6759.6,407,7728.93,4006.89,45.2,144929.24,969.33,12.54,0.79,1.14,13.100000000000001,Large,1427.8999999999999
1314,4425,MARTIGNETTI COMPANIES,21469,St Supery Cab Svgn,19.6,29.99,750,2745,53802.0,1750,55041.5,34101.21,194.28,144929.24,1239.5,2.25,0.64,1.02,19.6,Large,19502.0
1315,4425,MARTIGNETTI COMPANIES,21519,Copain Monument Tree Pnt Nr,32.89,49.99,750,1,32.89,8,399.92,349.93,0.88,144929.24,367.03,91.78,8.0,12.16,32.89,Small,-230.23000000000002
1316,4425,MARTIGNETTI COMPANIES,21573,Casal Garcia Vinho Verde Ros,4.76,6.99,750,2630,12518.8,1894,13882.06,6474.24,211.2,144929.24,1363.26,9.82,0.72,1.11,4.76,Large,3503.3599999999997
1317,4425,MARTIGNETTI COMPANIES,21617,Querry Cider,4.79,9.99,750,36,172.44,364,2544.36,1244.22,40.53,144929.24,2371.92,93.22,10.11,14.76,4.79,Medium,-1571.1200000000001
1318,4425,MARTIGNETTI COMPANIES,21693,Chalk Hill Pnt Nr RRV,23.17,34.99,750,77,1784.09,308,10776.92,5773.35,34.24,144929.24,8992.83,83.45,4.0,6.04,23.169999999999998,Medium,-5352.27
1319,4425,MARTIGNETTI COMPANIES,21710,Farnese Edizone Cinque Autoc,31.72,45.99,750,5,158.6,9,413.91,183.96,1.0,144929.24,255.31,61.68,1.8,2.61,31.72,Small,-126.88
1320,4425,MARTIGNETTI COMPANIES,21711,Shardana Valli Di Porto Pino,16.66,24.99,750,39,649.74,72,1799.28,799.68,8.02,144929.24,1149.54,63.89,1.85,2.77,16.66,Medium,-549.78
1321,4425,MARTIGNETTI COMPANIES,21712,Ferghettina Francia Mil Brut,34.48,49.99,750,8,275.84,6,299.94,199.96,0.67,144929.24,24.1,8.03,0.75,1.09,34.48,Small,68.96
1322,4425,MARTIGNETTI COMPANIES,21730,Ch Les Ormes Saint-Julien,38.4,57.99,750,27,1036.8,101,5856.99,2841.51,11.25,144929.24,4820.19,82.3,3.74,5.65,38.4,Medium,-2841.6
1323,4425,MARTIGNETTI COMPANIES,21731,Ch Moulin de la Rose St-Juln,45.94,67.99,750,33,1516.02,63,4283.37,1359.8,7.06,144929.24,2767.35,64.61,1.91,2.83,45.94,Medium,-1378.1999999999998
1324,4425,MARTIGNETTI COMPANIES,21732,Terre du Lion Saint-Julien,25.97,39.99,750,5,129.85,28,1119.72,639.84,3.11,144929.24,989.87,88.4,5.6,8.62,25.97,Small,-597.31
1325,4425,MARTIGNETTI COMPANIES,21733,Dom Fond Croze CdR Serra Grd,8.78,12.99,750,98,860.44,158,2052.42,558.57,17.69,144929.24,1191.98,58.08,1.61,2.39,8.780000000000001,Medium,-526.8
1326,4425,MARTIGNETTI COMPANIES,21737,Paul Hobbs Beckstoffer Cab S,120.8,179.99,750,9,1087.2,5,1349.95,809.97,0.56,144929.24,262.75,19.46,0.56,1.24,120.80000000000001,Small,483.2
1327,4425,MARTIGNETTI COMPANIES,21743,Telmo Rodriguez Gaba do XII,5.88,8.99,750,12,70.56,12,107.88,8.99,1.35,144929.24,37.32,34.59,1.0,1.53,5.88,Small,0.0
1328,4425,MARTIGNETTI COMPANIES,21791,Michael David Svgn Bl,6.84,9.99,750,5575,38133.0,5182,51768.18,16343.64,580.01,144929.24,13635.18,26.34,0.93,1.36,6.84,Large,2688.12
1329,4425,MARTIGNETTI COMPANIES,22032,Hob Nob Wicked Red Ltd Ed,6.53,9.99,750,24,156.72,21,209.79,169.83,2.32,144929.24,53.07,25.3,0.88,1.34,6.53,Small,19.59
1330,4425,MARTIGNETTI COMPANIES,22057,Le Macchiole Bolgheri Rosso,17.41,26.99,750,16,278.56,49,1322.51,593.78,5.46,144929.24,1043.95,78.94,3.06,4.75,17.41,Small,-574.53
1331,4425,MARTIGNETTI COMPANIES,22073,Opus One 11,156.46,229.99,750,1,156.46,8,1839.92,1379.94,0.88,144929.24,1683.46,91.5,8.0,11.76,156.46,Small,-1095.22
1332,4425,MARTIGNETTI COMPANIES,22107,Emmolo Merlot,39.99,57.99,750,27,1079.73,66,3827.34,1739.7,7.34,144929.24,2747.61,71.79,2.44,3.54,39.99,Medium,-1559.6100000000001
1333,4425,MARTIGNETTI COMPANIES,22108,Emmolo Svgn Blanc,9.08,13.99,750,6,54.48,66,923.34,251.82,7.38,144929.24,868.86,94.1,11.0,16.95,9.08,Small,-544.8
1334,4425,MARTIGNETTI COMPANIES,22119,Don Simon Selecion Chard,3.24,4.99,750,84,272.16,61,304.39,74.85,6.82,144929.24,32.23,10.59,0.73,1.12,3.24,Medium,74.52000000000001
1335,4425,MARTIGNETTI COMPANIES,22291,Locations E Red Spanish,11.4,17.99,750,703,8014.2,478,8849.22,5037.27,53.08,144929.24,835.02,9.44,0.68,1.1,11.4,Large,2565.0
1336,4425,MARTIGNETTI COMPANIES,22336,EnRoute Pnt Nr,36.18,54.99,750,177,6403.86,116,6414.84,3157.43,12.92,144929.24,10.98,0.17,0.66,1.0,36.18,Medium,2206.98
1337,4425,MARTIGNETTI COMPANIES,22337,Maison L'Envoye The Attache,24.66,36.99,750,50,1233.0,92,3403.08,1664.55,10.23,144929.24,2170.08,63.77,1.84,2.76,24.66,Medium,-1035.72
1338,4425,MARTIGNETTI COMPANIES,22338,Maison L'Envoye Two Messenge,17.1,26.99,750,84,1436.4,160,4158.4,1663.36,17.85,144929.24,2722.0,65.46,1.9,2.9,17.1,Medium,-1299.6000000000001
1339,4425,MARTIGNETTI COMPANIES,22339,Heartland Spice Trader Sh/CS,9.08,15.99,750,677,6147.16,493,7831.07,4768.0,54.76,144929.24,1683.91,21.5,0.73,1.27,9.08,Large,1670.72
1340,4425,MARTIGNETTI COMPANIES,22352,Terlato Fmly Vyd Angels Peak,22.72,34.99,750,9,204.48,23,804.77,419.88,2.55,144929.24,600.29,74.59,2.56,3.94,22.72,Small,-318.08
1341,4425,MARTIGNETTI COMPANIES,22355,Wairau River Svgn Bl,10.32,15.99,750,24,247.68,24,383.76,31.98,2.7,144929.24,136.08,35.46,1.0,1.55,10.32,Small,0.0
1342,4425,MARTIGNETTI COMPANIES,22509,Alderbrook Pnt Nr RRV,12.07,17.99,750,130,1569.1,1007,18115.93,10973.9,111.69,144929.24,16546.83,91.34,7.75,11.55,12.069999999999999,Medium,-10585.39
1343,4425,MARTIGNETTI COMPANIES,22517,J Lohr Cypress Cab Svgn,5.91,8.99,750,304,1796.64,282,2535.18,143.84,31.71,144929.24,738.54,29.13,0.93,1.41,5.91,Medium,130.02
1344,4425,MARTIGNETTI COMPANIES,22615,Freixenet Cordon Negro Brut,5.36,7.99,375,60,321.6,48,383.52,167.79,2.74,144929.24,61.92,16.15,0.8,1.19,5.36,Medium,64.32000000000001
1345,4425,MARTIGNETTI COMPANIES,22643,Chartron Trebuchet Puligny,42.85,62.99,750,25,1071.25,46,2897.54,1637.74,5.1,144929.24,1826.29,63.03,1.84,2.7,42.85,Medium,-899.85
1346,4425,MARTIGNETTI COMPANIES,22644,Gaston & Ravaut Bourgn Chard,18.91,27.99,750,13,245.83,23,643.77,251.91,2.56,144929.24,397.94,61.81,1.77,2.62,18.91,Small,-189.1
1347,4425,MARTIGNETTI COMPANIES,22646,Guillaume Vrignaud Chablis,16.77,25.99,750,25,419.25,35,909.65,337.87,3.91,144929.24,490.4,53.91,1.4,2.17,16.77,Medium,-167.7
1348,4425,MARTIGNETTI COMPANIES,22647,Guillaume Vrignaud Chablis 1,24.99,37.99,750,12,299.88,12,455.88,37.99,1.35,144929.24,156.0,34.22,1.0,1.52,24.99,Small,0.0
1349,4425,MARTIGNETTI COMPANIES,22671,Round Hill Chard,9.14,13.99,1500,293,2678.02,217,3035.83,573.59,48.77,144929.24,357.81,11.79,0.74,1.13,9.14,Medium,694.6400000000001
1350,4425,MARTIGNETTI COMPANIES,22697,Girard Old Vine Znfdl,10.46,24.99,750,868,9079.28,610,13524.9,8152.34,67.62,144929.24,4445.62,32.87,0.7,1.49,10.46,Large,2698.6800000000003
1351,4425,MARTIGNETTI COMPANIES,22702,Peter Michael Danseuse Pnt N,68.24,100.99,750,3,204.72,27,2771.73,938.91,3.02,144929.24,2567.01,92.61,9.0,13.54,68.24,Small,-1637.7599999999998
1352,4425,MARTIGNETTI COMPANIES,22758,Copain Tous Ensemble 12 Chrd,10.45,15.99,750,3073,32112.85,3119,49872.81,24000.99,347.3,144929.24,17759.96,35.61,1.01,1.55,10.45,Large,-480.7
1353,4425,MARTIGNETTI COMPANIES,22781,Rage Znfdl,37.74,56.99,750,11,415.14,19,1082.81,569.9,2.11,144929.24,667.67,61.66,1.73,2.61,37.74,Small,-301.92
1354,4425,MARTIGNETTI COMPANIES,22889,Le Petit Haut Lafitte Brdx,24.32,35.99,750,47,1143.04,47,1691.53,35.99,5.29,144929.24,548.49,32.43,1.0,1.48,24.32,Medium,0.0
1355,4425,MARTIGNETTI COMPANIES,22957,Guigal Cote Rotie Br et Blnd,42.48,64.99,750,25,1062.0,58,3769.42,2209.66,6.45,144929.24,2707.42,71.83,2.32,3.55,42.48,Medium,-1401.84
1356,4425,MARTIGNETTI COMPANIES,23071,Rombauer Vyds Chard Carneros,11.76,17.99,375,65,764.4,74,1331.26,611.66,4.23,144929.24,566.86,42.58,1.14,1.74,11.76,Medium,-105.84
1357,4425,MARTIGNETTI COMPANIES,23074,Madrigal Cab Svgn,13.69,19.99,750,210,2874.9,723,14452.27,4617.19,80.87,144929.24,11577.37,80.11,3.44,5.03,13.690000000000001,Medium,-7022.969999999999
1358,4425,MARTIGNETTI COMPANIES,23075,Madrigal Petite Sirah,11.72,16.99,750,28,328.16,394,6694.06,3533.92,43.83,144929.24,6365.9,95.1,14.07,20.4,11.72,Medium,-4289.52
1359,4425,MARTIGNETTI COMPANIES,23076,Madrigal Znfdl,9.08,13.99,750,138,1253.04,731,10226.69,4532.76,81.5,144929.24,8973.65,87.75,5.3,8.16,9.08,Medium,-5384.44
1360,4425,MARTIGNETTI COMPANIES,23078,Sbragia Home Ranch Merlot,14.19,21.99,750,13,184.47,18,395.82,131.94,2.01,144929.24,211.35,53.4,1.38,2.15,14.19,Small,-70.95
1361,4425,MARTIGNETTI COMPANIES,23098,DeLille Cellars Doyenne AIX,26.89,38.99,750,11,295.79,22,857.78,155.96,2.47,144929.24,561.99,65.52,2.0,2.9,26.89,Small,-295.79
1362,4425,MARTIGNETTI COMPANIES,23101,Steelhead Red,6.53,9.99,750,41,267.73,163,1628.37,359.64,18.3,144929.24,1360.64,83.56,3.98,6.08,6.53,Medium,-796.6600000000001
1363,4425,MARTIGNETTI COMPANIES,23103,DeLille Cellars Gr Ciel Cab,84.41,129.99,750,18,1519.38,22,2859.78,1559.88,2.46,144929.24,1340.4,46.87,1.22,1.88,84.41000000000001,Small,-337.64
1364,4425,MARTIGNETTI COMPANIES,23105,DeLille Cellars D2,28.18,41.99,750,66,1859.88,150,6298.5,2225.47,16.72,144929.24,4438.62,70.47,2.27,3.39,28.180000000000003,Medium,-2367.12
1365,4425,MARTIGNETTI COMPANIES,23107,Duckhorn Howell Mtn Cab Svgn,109.67,169.99,1500,16,1754.72,35,5949.65,3909.77,7.82,144929.24,4194.93,70.51,2.19,3.39,109.67,Small,-2083.73
1366,4425,MARTIGNETTI COMPANIES,23109,DeLille Cellars Chaleur Blnc,24.83,36.99,750,12,297.96,27,998.73,443.88,3.02,144929.24,700.77,70.17,2.25,3.35,24.83,Small,-372.45
1367,4425,MARTIGNETTI COMPANIES,23110,Duckhorn Estates Merlot,109.67,169.99,1500,6,658.02,12,2039.88,1189.93,2.68,144929.24,1381.86,67.74,2.0,3.1,109.67,Small,-658.02
1368,4425,MARTIGNETTI COMPANIES,23116,Patz & Hall Sonoma Cst Chard,21.28,32.99,750,197,4192.16,158,5212.42,3266.01,17.51,144929.24,1020.26,19.57,0.8,1.24,21.279999999999998,Medium,829.9200000000001
1369,4425,MARTIGNETTI COMPANIES,23130,Alexanders Crown Cab Svgn,46.66,72.99,750,36,1679.76,53,3856.47,1958.73,5.9,144929.24,2176.71,56.44,1.47,2.3,46.66,Medium,-793.2199999999999
1370,4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750,74342,345690.3,52127,412368.73,64695.57,5854.0,144929.24,66678.43,16.17,0.7,1.19,4.6499999999999995,Large,103299.75000000001
1371,4425,MARTIGNETTI COMPANIES,23189,Walt La Brisa Chard,21.56,32.99,750,34,733.04,105,3023.95,1548.47,11.67,144929.24,2290.91,75.76,3.09,4.13,21.56,Medium,-1530.76
1372,4425,MARTIGNETTI COMPANIES,23190,Walt La Brisa Pnt Nr,26.52,38.99,750,9,238.68,23,896.77,545.86,2.55,144929.24,658.09,73.38,2.56,3.76,26.52,Small,-371.28
1373,4425,MARTIGNETTI COMPANIES,23192,Martinelli Bondi Home Pnt Nr,41.72,62.99,750,71,2962.12,79,4976.21,692.89,8.88,144929.24,2014.09,40.47,1.11,1.68,41.72,Medium,-333.76
1374,4425,MARTIGNETTI COMPANIES,23193,Martinelli Vellu Ranch Znfdl,36.98,53.99,750,12,443.76,30,1619.7,863.84,3.33,144929.24,1175.94,72.6,2.5,3.65,36.98,Small,-665.64
1375,4425,MARTIGNETTI COMPANIES,23195,Gary Farrell RRV Pnt Nr,27.58,39.99,750,13,358.54,58,2319.42,1079.73,6.46,144929.24,1960.88,84.54,4.46,6.47,27.580000000000002,Small,-1241.1
1376,4425,MARTIGNETTI COMPANIES,23196,Yellow Tail Sangria Bubbles,3.39,9.99,750,96,325.44,134,668.66,219.56,15.02,144929.24,343.22,51.33,1.4,2.05,3.39,Medium,-128.82
1377,4425,MARTIGNETTI COMPANIES,23197,Yellow Tail Sangria Blanco,6.84,9.99,1500,2347,16053.48,1589,18354.11,11315.33,354.66,144929.24,2300.63,12.53,0.68,1.14,6.84,Large,5184.72
1378,4425,MARTIGNETTI COMPANIES,23236,Scaggs Vyds Mt Vedeer Montag,26.89,38.99,750,4,107.56,16,623.84,467.88,1.77,144929.24,516.28,82.76,4.0,5.8,26.89,Small,-322.68
1379,4425,MARTIGNETTI COMPANIES,23249,Rosemount Gewurz/Rsl,6.57,9.99,750,905,5945.85,672,6929.28,2881.22,74.97,144929.24,983.43,14.19,0.74,1.17,6.57,Large,1530.8100000000002
1380,4425,MARTIGNETTI COMPANIES,23258,David Bruce Pnt Nr Anderson,19.35,29.99,750,9,174.15,205,6147.95,1319.56,23.0,144929.24,5973.8,97.17,22.78,35.3,19.35,Small,-3792.6000000000004
1381,4425,MARTIGNETTI COMPANIES,23345,Neyers Vyd Chard Carneros,14.28,31.99,750,1206,17221.68,645,17534.55,8724.8,71.74,144929.24,312.87,1.78,0.53,1.02,14.28,Large,8011.08
1382,4425,MARTIGNETTI COMPANIES,23349,Guigal Cotes du Rhone Rose,9.99,14.99,750,1858,18561.42,1777,26637.23,10133.24,198.41,144929.24,8075.81,30.32,0.96,1.44,9.989999999999998,Large,809.19
1383,4425,MARTIGNETTI COMPANIES,23436,Dom R Bouvier Marsny Rose 14,12.41,18.99,750,130,1613.3,180,3418.2,1177.38,20.1,144929.24,1804.9,52.8,1.38,2.12,12.41,Medium,-620.5
1384,4425,MARTIGNETTI COMPANIES,23468,Il Poggione di Montalcino,116.99,178.99,1500,1,116.99,3,536.97,536.97,0.66,144929.24,419.98,78.21,3.0,4.59,116.99,Small,-233.98
1385,4425,MARTIGNETTI COMPANIES,23533,Yellow Tail Moscato Bubbles,8.49,12.99,750,15,127.35,14,181.86,168.87,1.54,144929.24,54.51,29.97,0.93,1.43,8.49,Small,8.49
